id_capteur,zone,latitude,longitude,date_heure,humidite_sol,temperature_sol,altitude,precision_gps,etat_capteur
SB05,Zone B,14.4336,-6.7813,2025-06-08 21:00:00,48.6,31.0,91.9,1.5,OK
SB05,Zone B,14.4336,-6.7813,2025-06-08 22:00:00,46.0,24.6,91.9,3.2,OK
SB05,Zone B,14.4336,-6.7813,2025-06-08 23:00:00,67.6,27.1,91.9,2.3,EN_MAINTENANCE
SB05,Zone B,14.4336,-6.7813,2025-06-09 02:00:00,68.1,29.8,91.9,2.8,EN_MAINTENANCE
SB05,Zone B,14.4336,-6.7813,2025-06-09 03:00:00,73.9,21.3,91.9,2.5,OK
SB05,Zone B,14.4336,-6.7813,2025-06-09 07:00:00,45.2,26.5,91.9,1.7,OK
SB05,Zone B,14.4336,-6.7813,2025-06-09 09:00:00,69.7,29.1,91.9,2.5,OK
SB05,Zone B,14.4336,-6.7813,2025-06-09 10:00:00,55.9,26.2,91.9,1.6,EN_MAINTENANCE
SB05,Zone B,14.4336,-6.7813,2025-06-09 11:00:00,50.9,25.5,91.9,2.3,OK
SB05,Zone B,14.4336,-6.7813,2025-06-09 14:00:00,57.7,23.9,91.9,2.3,OK
SB05,Zone B,14.4336,-6.7813,2025-06-09 15:00:00,67.3,22.8,91.9,2.6,OK
SB05,Zone B,14.4336,-6.7813,2025-06-09 17:00:00,35.5,28.2,91.9,2.0,OK
SB05,Zone B,14.4336,-6.7813,2025-06-09 18:00:00,92.5,26.4,91.9,1.6,OK
SB05,Zone B,14.4336,-6.7813,2025-06-10 00:00:00,66.2,28.7,91.9,3.1,OK
SB05,Zone B,14.4336,-6.7813,2025-06-10 01:00:00,54.9,22.9,91.9,1.8,OK
SB05,Zone B,14.4336,-6.7813,2025-06-10 02:00:00,55.1,21.9,91.9,1.9,OK
SB05,Zone B,14.4336,-6.7813,2025-06-10 03:00:00,82.2,27.3,91.9,2.4,OK
SB05,Zone B,14.4336,-6.7813,2025-06-10 06:00:00,74.7,20.5,91.9,2.9,OK
SB05,Zone B,14.4336,-6.7813,2025-06-10 10:00:00,51.8,27.9,91.9,3.2,OK
SB05,Zone B,14.4336,-6.7813,2025-06-10 11:00:00,67.6,20.8,91.9,1.6,OK
SB05,Zone B,14.4336,-6.7813,2025-06-10 12:00:00,67.0,33.2,91.9,2.1,DEFAILLANT
SB05,Zone B,14.4336,-6.7813,2025-06-10 15:00:00,45.4,25.3,91.9,1.5,OK
SB05,Zone B,14.4336,-6.7813,2025-06-10 17:00:00,41.1,29.1,91.9,1.8,OK
SB05,Zone B,14.4336,-6.7813,2025-06-10 18:00:00,63.0,20.4,91.9,2.5,OK
SB05,Zone B,14.4336,-6.7813,2025-06-10 20:00:00,63.6,31.7,91.9,2.3,OK
SB05,Zone B,14.4336,-6.7813,2025-06-10 22:00:00,52.7,31.4,91.9,1.5,OK
SB05,Zone B,14.4336,-6.7813,2025-06-11 01:00:00,60.2,26.3,91.9,2.5,OK
SB05,Zone B,14.4336,-6.7813,2025-06-11 02:00:00,67.6,27.6,91.9,3.1,OK
SB05,Zone B,14.4336,-6.7813,2025-06-11 04:00:00,71.1,25.7,91.9,2.1,OK
SB05,Zone B,14.4336,-6.7813,2025-06-11 05:00:00,65.2,27.0,91.9,1.7,OK
SB05,Zone B,14.4336,-6.7813,2025-06-11 07:00:00,43.2,26.0,91.9,2.6,OK
SB05,Zone B,14.4336,-6.7813,2025-06-11 08:00:00,60.6,23.8,91.9,1.9,OK
SB05,Zone B,14.4336,-6.7813,2025-06-11 09:00:00,82.0,20.7,91.9,2.7,OK
SB05,Zone B,14.4336,-6.7813,2025-06-11 10:00:00,26.5,27.3,91.9,1.4,OK
SB05,Zone B,14.4336,-6.7813,2025-06-11 12:00:00,67.0,22.7,91.9,1.6,OK
SB05,Zone B,14.4336,-6.7813,2025-06-11 14:00:00,50.6,25.8,91.9,1.3,OK
SB05,Zone B,14.4336,-6.7813,2025-06-11 16:00:00,53.6,19.7,91.9,1.2,OK
SB05,Zone B,14.4336,-6.7813,2025-06-11 18:00:00,31.6,32.5,91.9,1.4,OK
SB05,Zone B,14.4336,-6.7813,2025-06-11 20:00:00,53.1,23.3,91.9,1.7,OK
SB05,Zone B,14.4336,-6.7813,2025-06-11 22:00:00,64.1,58.8,91.9,2.6,DEFAILLANT
SB05,Zone B,14.4336,-6.7813,2025-06-11 23:00:00,34.2,27.9,91.9,1.9,OK
SB05,Zone B,14.4336,-6.7813,2025-06-12 02:00:00,44.9,24.8,91.9,1.8,OK
SB05,Zone B,14.4336,-6.7813,2025-06-12 04:00:00,32.0,25.3,91.9,1.9,OK
SB05,Zone B,14.4336,-6.7813,2025-06-12 05:00:00,47.9,22.9,91.9,1.4,OK
SB05,Zone B,14.4336,-6.7813,2025-06-12 06:00:00,62.1,21.2,91.9,2.7,OK
SB05,Zone B,14.4336,-6.7813,2025-06-12 08:00:00,52.6,29.0,91.9,2.5,OK
SB05,Zone B,14.4336,-6.7813,2025-06-12 09:00:00,67.3,26.6,91.9,1.9,OK
SB05,Zone B,14.4336,-6.7813,2025-06-12 11:00:00,86.3,23.0,91.9,1.9,DEFAILLANT
SB05,Zone B,14.4336,-6.7813,2025-06-12 12:00:00,58.2,25.5,91.9,1.5,EN_MAINTENANCE
SB05,Zone B,14.4336,-6.7813,2025-06-12 14:00:00,50.8,25.3,91.9,2.5,OK
SB05,Zone B,14.4336,-6.7813,2025-06-12 16:00:00,57.0,23.0,91.9,3.3,OK
SB05,Zone B,14.4336,-6.7813,2025-06-12 17:00:00,47.5,31.7,91.9,2.0,OK
SB05,Zone B,14.4336,-6.7813,2025-06-12 20:00:00,41.2,23.8,91.9,2.2,OK
SB05,Zone B,14.4336,-6.7813,2025-06-12 21:00:00,59.8,30.1,91.9,1.9,EN_MAINTENANCE
SB05,Zone B,14.4336,-6.7813,2025-06-12 23:00:00,47.3,29.6,91.9,1.7,OK
SB05,Zone B,14.4336,-6.7813,2025-06-13 00:00:00,59.4,25.2,91.9,1.9,OK
SB05,Zone B,14.4336,-6.7813,2025-06-13 01:00:00,69.2,31.4,91.9,2.0,OK
SB05,Zone B,14.4336,-6.7813,2025-06-13 02:00:00,53.9,24.6,91.9,1.0,OK
SB05,Zone B,14.4336,-6.7813,2025-06-13 03:00:00,43.2,22.4,91.9,1.7,OK
SB05,Zone B,14.4336,-6.7813,2025-06-13 04:00:00,62.1,24.0,91.9,1.3,OK
SB05,Zone B,14.4336,-6.7813,2025-06-13 05:00:00,62.7,27.4,91.9,1.9,OK
SB05,Zone B,14.4336,-6.7813,2025-06-13 06:00:00,71.4,23.4,91.9,3.1,OK
SB05,Zone B,14.4336,-6.7813,2025-06-13 07:00:00,24.7,27.4,91.9,2.8,OK
SB05,Zone B,14.4336,-6.7813,2025-06-13 08:00:00,71.0,28.2,91.9,1.9,OK
SB05,Zone B,14.4336,-6.7813,2025-06-13 09:00:00,50.0,25.9,91.9,1.0,OK
SB05,Zone B,14.4336,-6.7813,2025-06-13 10:00:00,69.2,30.9,91.9,2.1,EN_MAINTENANCE
SB05,Zone B,14.4336,-6.7813,2025-06-13 11:00:00,62.7,23.5,91.9,3.2,OK
SB05,Zone B,14.4336,-6.7813,2025-06-13 13:00:00,69.9,22.5,91.9,1.0,OK
SB05,Zone B,14.4336,-6.7813,2025-06-13 14:00:00,55.0,25.6,91.9,1.8,OK
SB05,Zone B,14.4336,-6.7813,2025-06-13 15:00:00,33.2,28.6,91.9,1.1,OK
SB05,Zone B,14.4336,-6.7813,2025-06-13 18:00:00,60.9,23.6,91.9,1.7,OK
SB05,Zone B,14.4336,-6.7813,2025-06-13 20:00:00,42.5,36.1,91.9,2.4,DEFAILLANT
SB05,Zone B,14.4336,-6.7813,2025-06-13 21:00:00,50.3,23.1,91.9,1.1,OK
SB05,Zone B,14.4336,-6.7813,2025-06-13 22:00:00,53.8,22.4,91.9,2.1,OK
SB05,Zone B,14.4336,-6.7813,2025-06-13 23:00:00,55.0,27.9,91.9,2.6,OK
SB05,Zone B,14.4336,-6.7813,2025-06-14 00:00:00,27.1,28.5,91.9,2.2,EN_MAINTENANCE
SB05,Zone B,14.4336,-6.7813,2025-06-14 01:00:00,46.8,23.2,91.9,2.7,EN_MAINTENANCE
SB05,Zone B,14.4336,-6.7813,2025-06-14 02:00:00,74.1,26.7,91.9,2.1,OK
SB05,Zone B,14.4336,-6.7813,2025-06-14 03:00:00,70.6,27.7,91.9,2.1,OK
SB05,Zone B,14.4336,-6.7813,2025-06-14 04:00:00,61.0,23.5,91.9,3.1,OK
SB05,Zone B,14.4336,-6.7813,2025-06-14 05:00:00,71.1,30.2,91.9,2.3,OK
SB05,Zone B,14.4336,-6.7813,2025-06-14 07:00:00,63.3,25.3,91.9,1.9,OK
SB05,Zone B,14.4336,-6.7813,2025-06-14 09:00:00,56.8,26.9,91.9,2.0,OK
SB05,Zone B,14.4336,-6.7813,2025-06-14 12:00:00,58.2,25.5,91.9,2.3,OK
SB05,Zone B,14.4336,-6.7813,2025-06-14 13:00:00,71.1,27.6,91.9,1.7,OK
SB05,Zone B,14.4336,-6.7813,2025-06-14 14:00:00,31.4,33.0,91.9,1.4,OK
SB05,Zone B,14.4336,-6.7813,2025-06-14 15:00:00,48.2,29.8,91.9,1.5,EN_MAINTENANCE
SB05,Zone B,14.4336,-6.7813,2025-06-14 16:00:00,52.0,31.3,91.9,2.5,EN_MAINTENANCE
SB05,Zone B,14.4336,-6.7813,2025-06-14 18:00:00,52.9,25.9,91.9,2.8,OK
SB05,Zone B,14.4336,-6.7813,2025-06-14 20:00:00,51.3,27.2,91.9,1.1,OK
SB05,Zone B,14.4336,-6.7813,2025-06-14 21:00:00,48.4,25.5,91.9,1.6,OK
SB05,Zone B,14.4336,-6.7813,2025-06-15 00:00:00,51.9,25.2,91.9,2.0,OK
SB05,Zone B,14.4336,-6.7813,2025-06-15 02:00:00,54.8,24.0,91.9,1.6,OK
SB05,Zone B,14.4336,-6.7813,2025-06-15 05:00:00,68.5,26.0,91.9,1.4,OK
SB05,Zone B,14.4336,-6.7813,2025-06-15 06:00:00,13.3,23.9,91.9,2.3,OK
SB05,Zone B,14.4336,-6.7813,2025-06-15 07:00:00,66.7,28.0,91.9,1.4,OK
SB05,Zone B,14.4336,-6.7813,2025-06-15 10:00:00,46.2,25.2,91.9,2.0,OK
SB05,Zone B,14.4336,-6.7813,2025-06-15 14:00:00,53.9,24.8,91.9,1.4,DEFAILLANT
SB05,Zone B,14.4336,-6.7813,2025-06-15 17:00:00,65.4,25.6,91.9,2.3,OK
SB05,Zone B,14.4336,-6.7813,2025-06-15 19:00:00,45.2,23.5,91.9,1.7,EN_MAINTENANCE
SB05,Zone B,14.4336,-6.7813,2025-06-15 21:00:00,41.7,26.8,91.9,1.4,OK
SB05,Zone B,14.4336,-6.7813,2025-06-15 23:00:00,56.8,24.7,91.9,2.5,OK
SB05,Zone B,14.4336,-6.7813,2025-06-16 00:00:00,72.6,25.6,91.9,2.2,EN_MAINTENANCE
SB05,Zone B,14.4336,-6.7813,2025-06-16 03:00:00,63.7,26.2,91.9,1.6,OK
SB05,Zone B,14.4336,-6.7813,2025-06-16 04:00:00,62.2,28.9,91.9,2.0,OK
SB05,Zone B,14.4336,-6.7813,2025-06-16 05:00:00,38.5,25.5,91.9,2.4,OK
SB05,Zone B,14.4336,-6.7813,2025-06-16 09:00:00,61.2,29.1,91.9,1.2,OK
SB05,Zone B,14.4336,-6.7813,2025-06-16 11:00:00,74.2,24.2,91.9,1.1,OK
SB05,Zone B,14.4336,-6.7813,2025-06-16 14:00:00,65.8,28.2,91.9,2.2,OK
SB05,Zone B,14.4336,-6.7813,2025-06-16 16:00:00,60.7,28.2,91.9,1.6,OK
SB05,Zone B,14.4336,-6.7813,2025-06-16 17:00:00,49.9,26.0,91.9,2.4,OK
SB05,Zone B,14.4336,-6.7813,2025-06-16 18:00:00,56.2,29.0,91.9,2.3,OK
SB05,Zone B,14.4336,-6.7813,2025-06-16 19:00:00,57.5,24.1,91.9,1.3,OK
SB05,Zone B,14.4336,-6.7813,2025-06-16 20:00:00,33.9,25.1,91.9,2.7,OK
SB05,Zone B,14.4336,-6.7813,2025-06-16 21:00:00,120.6,50.0,91.9,1.5,DEFAILLANT
SB05,Zone B,14.4336,-6.7813,2025-06-16 22:00:00,73.4,23.1,91.9,2.3,OK
SB05,Zone B,14.4336,-6.7813,2025-06-16 23:00:00,53.8,25.2,91.9,1.9,OK
SB05,Zone B,14.4336,-6.7813,2025-06-17 00:00:00,62.7,25.9,91.9,2.5,OK
SB05,Zone B,14.4336,-6.7813,2025-06-17 01:00:00,44.3,33.1,91.9,3.0,OK
SB05,Zone B,14.4336,-6.7813,2025-06-17 03:00:00,43.6,25.0,91.9,1.3,OK
SB05,Zone B,14.4336,-6.7813,2025-06-17 05:00:00,69.7,22.2,91.9,2.2,OK
SB05,Zone B,14.4336,-6.7813,2025-06-17 08:00:00,49.5,25.9,91.9,2.6,OK
SB05,Zone B,14.4336,-6.7813,2025-06-17 09:00:00,63.2,26.7,91.9,1.5,OK
SB05,Zone B,14.4336,-6.7813,2025-06-17 10:00:00,57.7,23.9,91.9,1.0,OK
SB05,Zone B,14.4336,-6.7813,2025-06-17 11:00:00,49.4,30.2,91.9,2.9,OK
SB05,Zone B,14.4336,-6.7813,2025-06-17 12:00:00,26.3,28.0,91.9,1.0,OK
SB05,Zone B,14.4336,-6.7813,2025-06-17 13:00:00,72.6,27.1,91.9,2.0,OK
SB05,Zone B,14.4336,-6.7813,2025-06-17 16:00:00,70.1,26.3,91.9,1.3,OK
SB05,Zone B,14.4336,-6.7813,2025-06-17 18:00:00,48.5,26.4,91.9,2.7,OK
SB05,Zone B,14.4336,-6.7813,2025-06-17 19:00:00,46.8,25.9,91.9,1.4,OK
SB05,Zone B,14.4336,-6.7813,2025-06-18 00:00:00,69.3,22.6,91.9,1.7,OK
SB05,Zone B,14.4336,-6.7813,2025-06-18 02:00:00,61.4,27.5,91.9,2.2,OK
SB05,Zone B,14.4336,-6.7813,2025-06-18 03:00:00,42.0,22.2,91.9,2.4,OK
SB05,Zone B,14.4336,-6.7813,2025-06-18 04:00:00,73.1,28.4,91.9,1.5,OK
SB05,Zone B,14.4336,-6.7813,2025-06-18 05:00:00,53.4,38.6,91.9,2.9,DEFAILLANT
SB05,Zone B,14.4336,-6.7813,2025-06-18 08:00:00,30.5,27.8,91.9,1.9,OK
SB05,Zone B,14.4336,-6.7813,2025-06-18 09:00:00,82.0,25.4,91.9,2.5,OK
SB05,Zone B,14.4336,-6.7813,2025-06-18 12:00:00,77.8,21.1,91.9,2.5,OK
SB05,Zone B,14.4336,-6.7813,2025-06-18 14:00:00,44.7,25.4,91.9,1.7,OK
SB05,Zone B,14.4336,-6.7813,2025-06-18 15:00:00,38.8,27.2,91.9,1.4,OK
SB05,Zone B,14.4336,-6.7813,2025-06-18 19:00:00,62.4,25.3,91.9,2.4,DEFAILLANT
SB05,Zone B,14.4336,-6.7813,2025-06-18 20:00:00,60.5,25.5,91.9,1.5,OK
SB05,Zone B,14.4336,-6.7813,2025-06-18 21:00:00,48.6,28.7,91.9,1.4,OK
SB05,Zone B,14.4336,-6.7813,2025-06-18 22:00:00,72.8,27.6,91.9,2.3,OK
SB05,Zone B,14.4336,-6.7813,2025-06-18 23:00:00,96.3,19.5,91.9,2.7,OK
SB05,Zone B,14.4336,-6.7813,2025-06-19 03:00:00,56.8,29.8,91.9,2.7,OK
SB05,Zone B,14.4336,-6.7813,2025-06-19 10:00:00,99.4,27.0,91.9,1.0,DEFAILLANT
SB05,Zone B,14.4336,-6.7813,2025-06-19 15:00:00,84.8,23.8,91.9,1.4,OK
SB05,Zone B,14.4336,-6.7813,2025-06-19 17:00:00,21.2,25.0,91.9,1.2,OK
SB05,Zone B,14.4336,-6.7813,2025-06-19 19:00:00,44.3,23.8,91.9,2.9,OK
SB05,Zone B,14.4336,-6.7813,2025-06-19 20:00:00,41.6,23.8,91.9,3.2,OK
SB05,Zone B,14.4336,-6.7813,2025-06-19 21:00:00,55.7,27.6,91.9,2.0,OK
SB05,Zone B,14.4336,-6.7813,2025-06-19 22:00:00,55.7,28.1,91.9,2.0,OK
SB05,Zone B,14.4336,-6.7813,2025-06-20 00:00:00,58.7,20.8,91.9,2.4,OK
SB05,Zone B,14.4336,-6.7813,2025-06-20 01:00:00,55.7,26.8,91.9,2.5,OK
SB05,Zone B,14.4336,-6.7813,2025-06-20 02:00:00,121.7,26.2,91.9,3.2,DEFAILLANT
SB05,Zone B,14.4336,-6.7813,2025-06-20 03:00:00,46.9,26.4,91.9,2.7,OK
SB05,Zone B,14.4336,-6.7813,2025-06-20 05:00:00,72.9,21.0,91.9,2.1,OK
SB05,Zone B,14.4336,-6.7813,2025-06-20 07:00:00,100.0,25.5,91.9,3.0,OK
SB05,Zone B,14.4336,-6.7813,2025-06-20 08:00:00,31.7,22.9,91.9,2.6,OK
SB05,Zone B,14.4336,-6.7813,2025-06-20 09:00:00,49.3,25.3,91.9,1.0,EN_MAINTENANCE
SB05,Zone B,14.4336,-6.7813,2025-06-20 10:00:00,69.4,24.0,91.9,1.2,OK
SB05,Zone B,14.4336,-6.7813,2025-06-20 11:00:00,48.9,26.1,91.9,2.4,OK
SB05,Zone B,14.4336,-6.7813,2025-06-20 12:00:00,89.3,27.0,91.9,2.4,DEFAILLANT
SB05,Zone B,14.4336,-6.7813,2025-06-20 13:00:00,54.6,23.6,91.9,1.0,OK
SB05,Zone B,14.4336,-6.7813,2025-06-20 14:00:00,36.7,24.9,91.9,1.2,OK
SB05,Zone B,14.4336,-6.7813,2025-06-20 16:00:00,80.1,25.8,91.9,1.9,OK
SB05,Zone B,14.4336,-6.7813,2025-06-20 17:00:00,51.8,25.4,91.9,2.6,OK
SB05,Zone B,14.4336,-6.7813,2025-06-20 19:00:00,83.6,27.3,91.9,1.5,OK
SB05,Zone B,14.4336,-6.7813,2025-06-20 21:00:00,44.5,27.3,91.9,2.6,OK
SB05,Zone B,14.4336,-6.7813,2025-06-20 22:00:00,43.2,25.3,91.9,2.1,OK
SB05,Zone B,14.4336,-6.7813,2025-06-20 23:00:00,53.3,25.8,91.9,2.3,OK
SB05,Zone B,14.4336,-6.7813,2025-06-21 00:00:00,29.8,21.9,91.9,1.0,OK
SB05,Zone B,14.4336,-6.7813,2025-06-21 01:00:00,64.5,24.7,91.9,2.5,OK
SB05,Zone B,14.4336,-6.7813,2025-06-21 03:00:00,71.0,22.7,91.9,2.0,OK
SB05,Zone B,14.4336,-6.7813,2025-06-21 07:00:00,29.8,20.3,91.9,1.6,OK
SB05,Zone B,14.4336,-6.7813,2025-06-21 08:00:00,53.9,26.7,91.9,2.9,OK
SB05,Zone B,14.4336,-6.7813,2025-06-21 09:00:00,55.5,27.6,91.9,1.4,OK
SB05,Zone B,14.4336,-6.7813,2025-06-21 10:00:00,48.0,26.0,91.9,1.8,EN_MAINTENANCE
SB05,Zone B,14.4336,-6.7813,2025-06-21 11:00:00,48.6,26.2,91.9,3.1,OK
SB05,Zone B,14.4336,-6.7813,2025-06-21 12:00:00,56.2,19.2,91.9,2.2,OK
SB05,Zone B,14.4336,-6.7813,2025-06-21 16:00:00,44.2,29.9,91.9,2.6,OK
SB05,Zone B,14.4336,-6.7813,2025-06-21 18:00:00,52.4,28.8,91.9,1.5,OK
SB05,Zone B,14.4336,-6.7813,2025-06-21 20:00:00,80.7,30.5,91.9,2.4,OK
SB05,Zone B,14.4336,-6.7813,2025-06-21 21:00:00,71.5,18.3,91.9,2.5,OK
SB05,Zone B,14.4336,-6.7813,2025-06-22 01:00:00,64.7,28.0,91.9,2.5,OK
SB05,Zone B,14.4336,-6.7813,2025-06-22 02:00:00,30.9,32.3,91.9,2.1,OK
SB05,Zone B,14.4336,-6.7813,2025-06-22 03:00:00,75.6,29.1,91.9,1.8,OK
SB05,Zone B,14.4336,-6.7813,2025-06-22 08:00:00,35.0,24.0,91.9,1.5,OK
SB05,Zone B,14.4336,-6.7813,2025-06-22 10:00:00,54.0,24.5,91.9,2.0,OK
SB05,Zone B,14.4336,-6.7813,2025-06-22 11:00:00,79.1,28.1,91.9,3.0,OK
SB05,Zone B,14.4336,-6.7813,2025-06-22 12:00:00,51.7,29.1,91.9,2.9,OK
SB05,Zone B,14.4336,-6.7813,2025-06-22 13:00:00,59.8,26.9,91.9,3.4,OK
SB05,Zone B,14.4336,-6.7813,2025-06-22 16:00:00,56.8,29.1,91.9,2.2,OK
SB05,Zone B,14.4336,-6.7813,2025-06-22 20:00:00,41.7,25.3,91.9,1.8,OK
SB05,Zone B,14.4336,-6.7813,2025-06-22 21:00:00,53.9,28.0,91.9,2.0,OK
SB05,Zone B,14.4336,-6.7813,2025-06-22 23:00:00,57.1,24.6,91.9,2.5,OK
SB05,Zone B,14.4336,-6.7813,2025-06-23 00:00:00,76.3,29.6,91.9,1.9,OK
SB05,Zone B,14.4336,-6.7813,2025-06-23 02:00:00,52.9,29.6,91.9,2.4,OK
SB05,Zone B,14.4336,-6.7813,2025-06-23 05:00:00,61.3,29.1,91.9,1.9,OK
SB05,Zone B,14.4336,-6.7813,2025-06-23 06:00:00,37.4,29.4,91.9,2.9,OK
SB05,Zone B,14.4336,-6.7813,2025-06-23 08:00:00,24.1,30.4,91.9,1.0,DEFAILLANT
SB05,Zone B,14.4336,-6.7813,2025-06-23 09:00:00,48.6,23.8,91.9,2.3,OK
SB05,Zone B,14.4336,-6.7813,2025-06-23 10:00:00,50.3,28.3,91.9,2.8,OK
SB05,Zone B,14.4336,-6.7813,2025-06-23 12:00:00,98.9,22.8,91.9,1.9,OK
SB05,Zone B,14.4336,-6.7813,2025-06-23 13:00:00,51.6,26.6,91.9,2.8,OK
SB05,Zone B,14.4336,-6.7813,2025-06-23 14:00:00,54.8,22.5,91.9,2.8,OK
SB05,Zone B,14.4336,-6.7813,2025-06-23 15:00:00,42.7,21.1,91.9,2.5,OK
SB05,Zone B,14.4336,-6.7813,2025-06-23 16:00:00,73.6,24.5,91.9,1.5,OK
SB05,Zone B,14.4336,-6.7813,2025-06-23 17:00:00,76.8,21.1,91.9,1.5,OK
SB05,Zone B,14.4336,-6.7813,2025-06-23 18:00:00,46.0,24.5,91.9,2.9,OK
SB05,Zone B,14.4336,-6.7813,2025-06-23 20:00:00,51.7,25.1,91.9,2.6,OK
SB05,Zone B,14.4336,-6.7813,2025-06-23 21:00:00,28.6,28.1,91.9,2.2,OK
SB05,Zone B,14.4336,-6.7813,2025-06-23 23:00:00,51.9,30.4,91.9,3.8,OK
SB05,Zone B,14.4336,-6.7813,2025-06-24 01:00:00,66.2,29.1,91.9,1.4,OK
SB05,Zone B,14.4336,-6.7813,2025-06-24 02:00:00,32.0,26.9,91.9,1.6,OK
SB05,Zone B,14.4336,-6.7813,2025-06-24 04:00:00,26.0,26.6,91.9,1.3,OK
SB05,Zone B,14.4336,-6.7813,2025-06-24 05:00:00,64.4,28.1,91.9,2.4,OK
SB05,Zone B,14.4336,-6.7813,2025-06-24 06:00:00,27.9,24.8,91.9,1.6,OK
SB05,Zone B,14.4336,-6.7813,2025-06-24 07:00:00,39.2,30.6,91.9,2.2,OK
SB05,Zone B,14.4336,-6.7813,2025-06-24 10:00:00,39.8,25.8,91.9,1.4,OK
SB05,Zone B,14.4336,-6.7813,2025-06-24 11:00:00,52.9,27.1,91.9,3.5,OK
SB05,Zone B,14.4336,-6.7813,2025-06-24 13:00:00,49.2,23.4,91.9,2.2,OK
SB05,Zone B,14.4336,-6.7813,2025-06-24 15:00:00,36.7,24.8,91.9,2.0,OK
SB05,Zone B,14.4336,-6.7813,2025-06-24 16:00:00,57.8,24.7,91.9,2.2,OK
SB05,Zone B,14.4336,-6.7813,2025-06-24 17:00:00,50.4,20.8,91.9,1.5,OK
SB05,Zone B,14.4336,-6.7813,2025-06-24 18:00:00,35.8,28.1,91.9,3.1,OK
SB05,Zone B,14.4336,-6.7813,2025-06-24 20:00:00,51.0,29.2,91.9,2.3,DEFAILLANT
SB05,Zone B,14.4336,-6.7813,2025-06-24 21:00:00,70.4,23.4,91.9,1.0,OK
SB05,Zone B,14.4336,-6.7813,2025-06-25 00:00:00,59.4,23.3,91.9,1.1,OK
SB05,Zone B,14.4336,-6.7813,2025-06-25 02:00:00,36.0,28.6,91.9,1.7,OK
SB05,Zone B,14.4336,-6.7813,2025-06-25 05:00:00,45.6,24.0,91.9,2.4,OK
SB05,Zone B,14.4336,-6.7813,2025-06-25 06:00:00,53.2,24.9,91.9,2.0,EN_MAINTENANCE
SB05,Zone B,14.4336,-6.7813,2025-06-25 07:00:00,75.8,25.2,91.9,2.2,OK
SB05,Zone B,14.4336,-6.7813,2025-06-25 11:00:00,35.9,26.5,91.9,2.1,OK
SB05,Zone B,14.4336,-6.7813,2025-06-25 12:00:00,76.6,24.5,91.9,1.3,OK
SB05,Zone B,14.4336,-6.7813,2025-06-25 14:00:00,45.3,40.8,91.9,1.2,DEFAILLANT
SB05,Zone B,14.4336,-6.7813,2025-06-25 15:00:00,91.7,22.6,91.9,1.8,EN_MAINTENANCE
SB05,Zone B,14.4336,-6.7813,2025-06-25 16:00:00,57.1,25.3,91.9,2.3,OK
SB05,Zone B,14.4336,-6.7813,2025-06-25 17:00:00,19.7,30.1,91.9,2.3,OK
SB05,Zone B,14.4336,-6.7813,2025-06-25 20:00:00,39.4,22.5,91.9,1.6,OK
SB05,Zone B,14.4336,-6.7813,2025-06-25 22:00:00,36.6,24.9,91.9,1.9,EN_MAINTENANCE
SB05,Zone B,14.4336,-6.7813,2025-06-26 02:00:00,53.3,29.9,91.9,2.7,OK
SB05,Zone B,14.4336,-6.7813,2025-06-26 03:00:00,34.8,25.6,91.9,1.7,OK
SB05,Zone B,14.4336,-6.7813,2025-06-26 05:00:00,71.6,31.8,91.9,1.9,OK
SB05,Zone B,14.4336,-6.7813,2025-06-26 09:00:00,59.7,24.3,91.9,2.3,OK
SB05,Zone B,14.4336,-6.7813,2025-06-26 11:00:00,37.0,24.0,91.9,1.9,OK
SB05,Zone B,14.4336,-6.7813,2025-06-26 12:00:00,23.4,24.0,91.9,2.4,OK
SB05,Zone B,14.4336,-6.7813,2025-06-26 13:00:00,55.1,24.6,91.9,2.8,OK
SB05,Zone B,14.4336,-6.7813,2025-06-26 15:00:00,58.1,29.5,91.9,1.9,OK
SB05,Zone B,14.4336,-6.7813,2025-06-26 22:00:00,80.6,24.0,91.9,2.1,OK
SB05,Zone B,14.4336,-6.7813,2025-06-26 23:00:00,50.7,24.5,91.9,2.8,OK
SB05,Zone B,14.4336,-6.7813,2025-06-27 02:00:00,34.6,27.2,91.9,2.5,OK
SB05,Zone B,14.4336,-6.7813,2025-06-27 04:00:00,34.2,24.0,91.9,1.3,OK
SB05,Zone B,14.4336,-6.7813,2025-06-27 08:00:00,48.6,28.3,91.9,2.0,OK
SB05,Zone B,14.4336,-6.7813,2025-06-27 09:00:00,51.0,23.6,91.9,2.5,OK
SB05,Zone B,14.4336,-6.7813,2025-06-27 10:00:00,74.4,24.3,91.9,1.8,OK
SB05,Zone B,14.4336,-6.7813,2025-06-27 11:00:00,51.9,30.4,91.9,2.7,OK
SB05,Zone B,14.4336,-6.7813,2025-06-27 12:00:00,30.6,25.0,91.9,2.4,OK
SB05,Zone B,14.4336,-6.7813,2025-06-27 13:00:00,59.0,24.0,91.9,1.8,OK
SB05,Zone B,14.4336,-6.7813,2025-06-27 14:00:00,39.0,25.7,91.9,2.0,OK
SB05,Zone B,14.4336,-6.7813,2025-06-27 15:00:00,62.7,18.8,91.9,3.5,EN_MAINTENANCE
SB05,Zone B,14.4336,-6.7813,2025-06-27 16:00:00,35.0,30.7,91.9,1.0,OK
