id_capteur,zone,latitude,longitude,date_heure,temperature_air,humidite_air,pression,vitesse_vent,direction_vent,pluviometrie,altitude,precision_gps,etat_capteur
MC05,Zone C,14.5049,-6.5216,2025-04-25 22:00:00,35.7,27.6,1010.5,18.7,O,0.85,201.9,4.8,OK
MC05,Zone C,14.5049,-6.5216,2025-04-25 23:00:00,33.0,41.1,992.3,16.2,NE,0.08,201.9,2.7,OK
MC05,Zone C,14.5049,-6.5216,2025-04-26 00:00:00,24.5,58.7,1021.7,26.4,O,0.11,201.9,4.1,EN_MAINTENANCE
MC05,Zone C,14.5049,-6.5216,2025-04-26 01:00:00,31.6,61.5,1008.6,33.5,NE,0.88,201.9,2.9,OK
MC05,Zone C,14.5049,-6.5216,2025-04-26 03:00:00,34.4,62.3,1014.1,13.2,SO,1.1,201.9,3.0,OK
MC05,Zone C,14.5049,-6.5216,2025-04-26 04:00:00,34.9,38.7,994.0,37.6,NO,0.25,201.9,1.7,OK
MC05,Zone C,14.5049,-6.5216,2025-04-26 06:00:00,32.8,59.2,996.8,35.5,NO,0.55,201.9,3.3,EN_MAINTENANCE
MC05,Zone C,14.5049,-6.5216,2025-04-26 09:00:00,41.8,38.2,1004.6,27.9,O,0.41,201.9,3.9,OK
MC05,Zone C,14.5049,-6.5216,2025-04-26 16:00:00,36.7,27.7,997.3,28.8,NO,0.5,201.9,1.4,EN_MAINTENANCE
MC05,Zone C,14.5049,-6.5216,2025-04-26 17:00:00,29.1,47.1,1008.4,24.3,E,0.87,201.9,2.4,OK
MC05,Zone C,14.5049,-6.5216,2025-04-26 20:00:00,29.4,65.4,994.6,45.1,NE,0.6,201.9,4.0,OK
MC05,Zone C,14.5049,-6.5216,2025-04-26 22:00:00,31.0,55.1,997.9,56.1,O,0.48,201.9,2.8,OK
MC05,Zone C,14.5049,-6.5216,2025-04-27 02:00:00,39.8,34.7,1008.7,24.4,SO,0.7,201.9,2.5,OK
MC05,Zone C,14.5049,-6.5216,2025-04-27 04:00:00,68.9,40.1,1016.5,33.3,O,0.6,201.9,3.8,DEFAILLANT
MC05,Zone C,14.5049,-6.5216,2025-04-27 13:00:00,26.6,61.6,1005.2,28.2,NE,3.23,201.9,4.4,OK
MC05,Zone C,14.5049,-6.5216,2025-04-27 14:00:00,37.7,72.8,992.6,0.0,O,0.66,201.9,3.4,OK
MC05,Zone C,14.5049,-6.5216,2025-04-27 17:00:00,21.7,51.0,1002.6,28.5,SE,0.16,201.9,3.7,DEFAILLANT
MC05,Zone C,14.5049,-6.5216,2025-04-27 18:00:00,19.8,21.4,1000.8,37.1,NE,0.55,201.9,2.7,OK
MC05,Zone C,14.5049,-6.5216,2025-04-27 21:00:00,38.2,46.4,1007.7,22.0,NO,1.13,201.9,3.7,OK
MC05,Zone C,14.5049,-6.5216,2025-04-28 00:00:00,30.3,39.0,1016.3,44.7,O,0.58,201.9,3.8,OK
MC05,Zone C,14.5049,-6.5216,2025-04-28 05:00:00,33.9,58.9,999.6,41.5,NO,0.43,201.9,3.4,OK
MC05,Zone C,14.5049,-6.5216,2025-04-28 10:00:00,26.5,57.8,1012.1,58.7,S,0.42,201.9,5.0,OK
MC05,Zone C,14.5049,-6.5216,2025-04-28 15:00:00,41.2,57.0,1003.2,68.3,SO,0.31,201.9,2.5,OK
MC05,Zone C,14.5049,-6.5216,2025-04-28 17:00:00,42.5,38.6,982.5,53.9,NO,0.48,201.9,4.2,OK
MC05,Zone C,14.5049,-6.5216,2025-04-28 18:00:00,29.1,48.8,1001.5,26.8,O,0.44,201.9,4.6,EN_MAINTENANCE
MC05,Zone C,14.5049,-6.5216,2025-04-28 19:00:00,31.2,28.1,1008.8,34.6,O,0.56,201.9,4.4,OK
MC05,Zone C,14.5049,-6.5216,2025-04-28 20:00:00,42.2,43.9,998.1,40.4,NE,0.55,201.9,4.5,OK
MC05,Zone C,14.5049,-6.5216,2025-04-28 22:00:00,33.7,45.3,998.6,63.7,NO,2.79,201.9,3.4,OK
MC05,Zone C,14.5049,-6.5216,2025-04-28 23:00:00,40.3,38.2,1012.2,41.9,O,0.25,201.9,3.4,OK
MC05,Zone C,14.5049,-6.5216,2025-04-29 02:00:00,40.4,52.4,1004.8,43.4,NE,0.36,201.9,4.7,OK
MC05,Zone C,14.5049,-6.5216,2025-04-29 03:00:00,38.3,41.6,1010.7,60.0,E,2.52,201.9,2.6,DEFAILLANT
MC05,Zone C,14.5049,-6.5216,2025-04-29 05:00:00,32.8,40.4,991.0,16.0,SE,0.09,201.9,3.6,OK
MC05,Zone C,14.5049,-6.5216,2025-04-29 07:00:00,35.1,49.9,1000.3,32.9,E,6.17,201.9,3.8,OK
MC05,Zone C,14.5049,-6.5216,2025-04-29 14:00:00,35.1,27.7,1006.0,0.0,SO,0.24,201.9,3.9,OK
MC05,Zone C,14.5049,-6.5216,2025-04-29 15:00:00,38.5,51.3,1009.7,30.6,E,0.83,201.9,2.8,OK
MC05,Zone C,14.5049,-6.5216,2025-04-29 17:00:00,34.0,57.6,1012.8,44.1,N,0.12,201.9,2.6,OK
MC05,Zone C,14.5049,-6.5216,2025-04-29 19:00:00,33.7,72.9,998.9,35.2,O,1.23,201.9,2.8,OK
MC05,Zone C,14.5049,-6.5216,2025-04-29 22:00:00,33.6,63.4,1001.6,60.7,NO,1.45,201.9,1.6,OK
MC05,Zone C,14.5049,-6.5216,2025-04-30 00:00:00,41.6,47.5,1001.6,20.0,E,0.11,201.9,3.6,OK
MC05,Zone C,14.5049,-6.5216,2025-04-30 01:00:00,29.3,23.5,998.4,36.7,NO,3.04,201.9,1.4,EN_MAINTENANCE
MC05,Zone C,14.5049,-6.5216,2025-04-30 05:00:00,34.4,17.7,1019.6,28.0,NO,0.55,201.9,4.5,OK
MC05,Zone C,14.5049,-6.5216,2025-04-30 06:00:00,41.4,35.2,998.5,48.4,E,0.1,201.9,2.9,OK
MC05,Zone C,14.5049,-6.5216,2025-04-30 09:00:00,31.4,38.6,1005.9,40.0,S,1.62,201.9,3.0,OK
MC05,Zone C,14.5049,-6.5216,2025-04-30 10:00:00,36.0,57.4,1009.6,16.6,SE,0.07,201.9,3.8,OK
MC05,Zone C,14.5049,-6.5216,2025-04-30 17:00:00,32.1,28.9,1002.6,27.4,O,0.38,201.9,3.9,OK
MC05,Zone C,14.5049,-6.5216,2025-04-30 20:00:00,35.3,55.6,1012.2,0.0,N,0.52,201.9,2.8,OK
MC05,Zone C,14.5049,-6.5216,2025-04-30 23:00:00,26.2,68.1,1004.0,22.9,S,1.2,201.9,3.4,OK
MC05,Zone C,14.5049,-6.5216,2025-05-01 04:00:00,31.1,52.2,1013.3,40.3,NO,1.9,201.9,2.6,OK
MC05,Zone C,14.5049,-6.5216,2025-05-01 06:00:00,43.2,50.2,1017.6,38.7,O,0.27,201.9,3.5,OK
MC05,Zone C,14.5049,-6.5216,2025-05-01 08:00:00,27.4,36.5,1007.9,62.2,NO,0.61,201.9,3.0,OK
MC05,Zone C,14.5049,-6.5216,2025-05-01 14:00:00,42.1,39.7,1011.2,51.4,SE,0.53,201.9,3.9,OK
MC05,Zone C,14.5049,-6.5216,2025-05-01 19:00:00,35.2,54.3,1007.5,34.2,O,0.3,201.9,2.5,OK
MC05,Zone C,14.5049,-6.5216,2025-05-01 20:00:00,50.5,31.4,992.7,39.4,S,2.67,201.9,1.4,EN_MAINTENANCE
MC05,Zone C,14.5049,-6.5216,2025-05-01 21:00:00,37.6,43.7,1005.9,41.0,S,1.0,201.9,3.5,OK
MC05,Zone C,14.5049,-6.5216,2025-05-01 23:00:00,29.1,55.3,995.0,55.7,NO,2.56,201.9,2.0,OK
MC05,Zone C,14.5049,-6.5216,2025-05-02 00:00:00,29.9,19.2,1007.4,21.6,E,1.86,201.9,2.6,OK
MC05,Zone C,14.5049,-6.5216,2025-05-02 01:00:00,28.2,64.7,1004.0,22.1,SE,0.5,201.9,2.8,EN_MAINTENANCE
MC05,Zone C,14.5049,-6.5216,2025-05-02 02:00:00,36.1,53.2,1015.6,30.9,SE,0.84,201.9,3.1,EN_MAINTENANCE
MC05,Zone C,14.5049,-6.5216,2025-05-02 03:00:00,38.2,45.7,996.3,27.7,S,1.17,201.9,3.7,OK
MC05,Zone C,14.5049,-6.5216,2025-05-02 07:00:00,33.1,46.6,1015.9,0.0,N,0.01,201.9,5.0,OK
MC05,Zone C,14.5049,-6.5216,2025-05-02 08:00:00,29.8,53.1,1010.3,192.8,SO,0.71,201.9,3.8,DEFAILLANT
MC05,Zone C,14.5049,-6.5216,2025-05-02 11:00:00,39.3,44.5,996.1,44.7,O,1.43,201.9,2.2,OK
MC05,Zone C,14.5049,-6.5216,2025-05-02 14:00:00,36.9,50.1,1005.8,31.3,SE,0.23,201.9,4.0,OK
MC05,Zone C,14.5049,-6.5216,2025-05-02 19:00:00,34.4,51.7,1008.5,19.6,N,0.04,201.9,3.8,OK
MC05,Zone C,14.5049,-6.5216,2025-05-02 21:00:00,32.4,56.7,1011.4,40.0,SO,0.1,201.9,3.3,OK
MC05,Zone C,14.5049,-6.5216,2025-05-03 03:00:00,28.2,54.1,1017.2,32.0,S,1.62,201.9,3.6,OK
MC05,Zone C,14.5049,-6.5216,2025-05-03 04:00:00,57.2,50.2,1019.6,136.1,SO,0.66,201.9,4.8,DEFAILLANT
MC05,Zone C,14.5049,-6.5216,2025-05-03 06:00:00,38.7,56.2,1010.7,29.3,E,0.22,201.9,4.7,OK
MC05,Zone C,14.5049,-6.5216,2025-05-03 07:00:00,24.9,32.7,1002.4,40.8,O,1.59,201.9,2.8,DEFAILLANT
MC05,Zone C,14.5049,-6.5216,2025-05-03 10:00:00,38.3,32.7,1003.0,31.5,NE,1.84,201.9,3.2,OK
MC05,Zone C,14.5049,-6.5216,2025-05-03 12:00:00,32.9,47.8,997.5,14.3,E,0.68,201.9,3.7,OK
MC05,Zone C,14.5049,-6.5216,2025-05-03 13:00:00,43.7,55.5,1006.0,32.8,SE,0.34,201.9,2.7,OK
MC05,Zone C,14.5049,-6.5216,2025-05-03 17:00:00,28.6,23.7,1006.0,26.0,S,1.13,201.9,4.0,OK
MC05,Zone C,14.5049,-6.5216,2025-05-03 20:00:00,38.5,56.8,1014.1,8.6,NE,2.04,201.9,3.1,OK
MC05,Zone C,14.5049,-6.5216,2025-05-04 02:00:00,35.3,50.9,1008.6,12.9,SO,1.24,201.9,4.4,OK
MC05,Zone C,14.5049,-6.5216,2025-05-04 04:00:00,41.9,72.1,1016.7,11.8,NE,0.0,201.9,4.1,OK
MC05,Zone C,14.5049,-6.5216,2025-05-04 06:00:00,29.1,21.0,1020.6,1.2,E,0.08,201.9,3.9,OK
MC05,Zone C,14.5049,-6.5216,2025-05-04 07:00:00,35.6,52.8,1004.6,30.9,E,0.19,201.9,3.4,OK
MC05,Zone C,14.5049,-6.5216,2025-05-04 08:00:00,23.7,41.2,1001.2,28.2,NE,0.2,201.9,5.0,OK
MC05,Zone C,14.5049,-6.5216,2025-05-04 12:00:00,60.5,45.8,1009.5,31.2,SO,0.79,201.9,3.4,DEFAILLANT
MC05,Zone C,14.5049,-6.5216,2025-05-04 15:00:00,28.9,35.2,1006.1,49.7,NE,0.11,201.9,2.2,DEFAILLANT
MC05,Zone C,14.5049,-6.5216,2025-05-04 17:00:00,33.1,14.7,993.0,28.4,NO,0.46,201.9,2.0,OK
MC05,Zone C,14.5049,-6.5216,2025-05-04 19:00:00,28.5,37.8,1018.4,14.5,NE,0.63,201.9,3.2,OK
MC05,Zone C,14.5049,-6.5216,2025-05-04 23:00:00,23.2,53.4,1000.2,152.0,SO,1.0,201.9,4.2,DEFAILLANT
MC05,Zone C,14.5049,-6.5216,2025-05-05 03:00:00,42.9,50.6,1007.9,63.1,NE,0.39,201.9,3.6,OK
MC05,Zone C,14.5049,-6.5216,2025-05-05 04:00:00,42.8,58.9,990.9,40.4,N,0.22,201.9,2.8,OK
MC05,Zone C,14.5049,-6.5216,2025-05-05 06:00:00,29.9,41.2,1015.1,48.3,NO,0.15,201.9,3.3,OK
MC05,Zone C,14.5049,-6.5216,2025-05-05 07:00:00,22.6,50.0,1000.1,52.1,E,1.09,201.9,2.2,OK
MC05,Zone C,14.5049,-6.5216,2025-05-05 11:00:00,50.0,28.0,1012.6,47.6,SE,0.54,201.9,4.0,EN_MAINTENANCE
MC05,Zone C,14.5049,-6.5216,2025-05-05 12:00:00,45.4,65.6,989.7,61.5,SO,0.98,201.9,2.9,OK
MC05,Zone C,14.5049,-6.5216,2025-05-05 17:00:00,39.3,51.1,1012.4,30.8,NO,0.53,201.9,3.0,OK
MC05,Zone C,14.5049,-6.5216,2025-05-05 18:00:00,27.8,32.8,1007.2,64.0,S,0.16,201.9,3.6,OK
MC05,Zone C,14.5049,-6.5216,2025-05-05 19:00:00,27.1,40.6,1004.9,46.2,O,1.68,201.9,2.9,OK
MC05,Zone C,14.5049,-6.5216,2025-05-05 20:00:00,36.5,49.1,1010.9,42.8,N,2.02,201.9,4.6,OK
MC05,Zone C,14.5049,-6.5216,2025-05-05 22:00:00,44.9,33.8,1006.2,19.2,O,0.52,201.9,1.6,OK
MC05,Zone C,14.5049,-6.5216,2025-05-06 00:00:00,36.4,17.0,1005.0,38.7,S,0.17,201.9,4.5,OK
MC05,Zone C,14.5049,-6.5216,2025-05-06 01:00:00,29.7,48.0,1002.1,24.8,N,0.55,201.9,2.8,OK
MC05,Zone C,14.5049,-6.5216,2025-05-06 05:00:00,30.6,34.4,1015.8,20.8,S,0.62,201.9,3.4,OK
MC05,Zone C,14.5049,-6.5216,2025-05-06 06:00:00,32.3,43.6,1010.3,28.5,NO,0.53,201.9,3.5,OK
MC05,Zone C,14.5049,-6.5216,2025-05-06 10:00:00,35.0,52.8,1003.9,32.0,NO,0.54,201.9,3.4,OK
MC05,Zone C,14.5049,-6.5216,2025-05-06 11:00:00,35.0,51.6,1003.3,22.5,S,1.17,201.9,4.0,OK
MC05,Zone C,14.5049,-6.5216,2025-05-06 15:00:00,37.9,26.2,1010.5,7.0,NE,0.45,201.9,2.8,OK
MC05,Zone C,14.5049,-6.5216,2025-05-06 16:00:00,68.8,36.6,1011.3,11.6,O,0.5,201.9,3.9,DEFAILLANT
MC05,Zone C,14.5049,-6.5216,2025-05-06 22:00:00,36.3,39.7,1011.1,18.1,S,0.14,201.9,4.1,OK
MC05,Zone C,14.5049,-6.5216,2025-05-07 00:00:00,28.5,19.1,1004.5,34.5,E,0.04,201.9,1.8,OK
MC05,Zone C,14.5049,-6.5216,2025-05-07 01:00:00,42.7,48.4,1001.6,9.1,N,0.34,201.9,3.4,EN_MAINTENANCE
MC05,Zone C,14.5049,-6.5216,2025-05-07 03:00:00,29.7,60.6,1005.9,40.7,SE,1.38,201.9,3.9,OK
MC05,Zone C,14.5049,-6.5216,2025-05-07 05:00:00,43.9,47.2,1008.0,31.8,NO,0.17,201.9,4.0,OK
MC05,Zone C,14.5049,-6.5216,2025-05-07 08:00:00,37.6,29.7,1014.5,15.8,O,1.06,201.9,2.5,OK
MC05,Zone C,14.5049,-6.5216,2025-05-07 10:00:00,39.1,26.2,1007.3,6.3,S,1.03,201.9,2.2,OK
MC05,Zone C,14.5049,-6.5216,2025-05-07 14:00:00,32.0,49.0,1001.3,30.3,NE,0.44,201.9,3.2,EN_MAINTENANCE
MC05,Zone C,14.5049,-6.5216,2025-05-07 18:00:00,33.8,24.5,1006.5,21.5,O,0.63,201.9,2.0,OK
MC05,Zone C,14.5049,-6.5216,2025-05-07 19:00:00,33.2,40.8,1010.3,33.8,E,1.41,201.9,3.9,OK
MC05,Zone C,14.5049,-6.5216,2025-05-07 21:00:00,37.2,68.1,1003.8,29.4,NE,0.51,201.9,3.3,EN_MAINTENANCE
MC05,Zone C,14.5049,-6.5216,2025-05-07 22:00:00,44.3,19.6,1015.1,29.9,E,0.15,201.9,3.5,OK
MC05,Zone C,14.5049,-6.5216,2025-05-07 23:00:00,39.8,60.2,1003.2,29.4,SO,0.31,201.9,3.6,OK
MC05,Zone C,14.5049,-6.5216,2025-05-08 00:00:00,44.2,38.3,1020.2,72.3,NE,0.54,201.9,3.1,OK
MC05,Zone C,14.5049,-6.5216,2025-05-08 01:00:00,32.7,51.3,1014.5,59.2,S,0.12,201.9,5.0,OK
MC05,Zone C,14.5049,-6.5216,2025-05-08 05:00:00,27.9,48.5,1001.4,61.0,O,0.18,201.9,2.4,OK
MC05,Zone C,14.5049,-6.5216,2025-05-08 09:00:00,44.7,34.9,986.8,59.0,N,1.23,201.9,2.3,OK
MC05,Zone C,14.5049,-6.5216,2025-05-08 10:00:00,36.9,40.4,1000.9,41.6,E,1.78,201.9,2.9,EN_MAINTENANCE
MC05,Zone C,14.5049,-6.5216,2025-05-08 11:00:00,34.7,31.1,995.2,9.1,O,0.63,201.9,3.1,OK
MC05,Zone C,14.5049,-6.5216,2025-05-08 12:00:00,53.9,55.8,1027.6,48.2,SE,0.31,201.9,3.7,OK
MC05,Zone C,14.5049,-6.5216,2025-05-08 15:00:00,35.1,23.5,992.6,45.7,NO,0.77,201.9,3.5,DEFAILLANT
MC05,Zone C,14.5049,-6.5216,2025-05-08 17:00:00,28.0,43.1,999.8,56.8,SE,0.43,201.9,1.7,DEFAILLANT
MC05,Zone C,14.5049,-6.5216,2025-05-08 19:00:00,35.1,55.0,1002.9,64.2,SE,0.06,201.9,4.2,OK
MC05,Zone C,14.5049,-6.5216,2025-05-08 20:00:00,38.6,32.3,1013.2,20.9,NO,0.53,201.9,3.0,DEFAILLANT
MC05,Zone C,14.5049,-6.5216,2025-05-08 22:00:00,33.1,41.2,1018.5,48.1,NO,0.02,201.9,2.9,OK
MC05,Zone C,14.5049,-6.5216,2025-05-08 23:00:00,38.0,48.8,1002.6,45.8,N,0.9,201.9,4.5,OK
MC05,Zone C,14.5049,-6.5216,2025-05-09 04:00:00,25.9,51.2,995.4,28.8,SO,0.11,201.9,2.4,DEFAILLANT
MC05,Zone C,14.5049,-6.5216,2025-05-09 10:00:00,28.6,18.5,1026.9,28.4,NE,2.93,201.9,4.4,OK
MC05,Zone C,14.5049,-6.5216,2025-05-09 12:00:00,36.5,64.8,1016.3,16.4,NO,0.63,201.9,4.1,EN_MAINTENANCE
MC05,Zone C,14.5049,-6.5216,2025-05-09 14:00:00,39.3,38.5,983.6,33.5,NE,0.22,201.9,1.6,DEFAILLANT
MC05,Zone C,14.5049,-6.5216,2025-05-09 17:00:00,34.2,62.4,997.5,20.5,NE,0.31,201.9,3.9,OK
MC05,Zone C,14.5049,-6.5216,2025-05-09 18:00:00,39.8,55.3,995.8,11.3,SE,0.15,201.9,3.7,OK
MC05,Zone C,14.5049,-6.5216,2025-05-09 19:00:00,35.7,47.4,999.3,27.2,E,0.41,201.9,2.9,OK
MC05,Zone C,14.5049,-6.5216,2025-05-09 21:00:00,29.5,43.2,1005.5,17.8,NE,1.71,201.9,3.5,OK
MC05,Zone C,14.5049,-6.5216,2025-05-09 22:00:00,35.0,57.0,1010.7,31.3,O,3.41,201.9,3.1,OK
MC05,Zone C,14.5049,-6.5216,2025-05-10 00:00:00,22.8,58.4,1000.5,174.4,S,0.96,201.9,3.7,DEFAILLANT
MC05,Zone C,14.5049,-6.5216,2025-05-10 01:00:00,33.9,36.0,993.7,41.4,SE,0.31,201.9,1.0,OK
MC05,Zone C,14.5049,-6.5216,2025-05-10 02:00:00,36.5,41.2,993.3,27.3,SO,1.57,201.9,4.0,OK
MC05,Zone C,14.5049,-6.5216,2025-05-10 03:00:00,34.4,74.3,1009.6,192.6,NE,0.14,201.9,3.3,DEFAILLANT
MC05,Zone C,14.5049,-6.5216,2025-05-10 06:00:00,38.4,61.3,1001.4,18.5,O,0.81,201.9,3.3,OK
MC05,Zone C,14.5049,-6.5216,2025-05-10 07:00:00,26.3,44.4,1010.4,34.3,SO,0.38,201.9,2.6,OK
MC05,Zone C,14.5049,-6.5216,2025-05-10 08:00:00,45.7,46.8,1004.0,28.6,NO,0.99,201.9,3.5,OK
MC05,Zone C,14.5049,-6.5216,2025-05-11 01:00:00,32.6,52.0,995.2,8.6,SO,0.31,201.9,4.4,EN_MAINTENANCE
MC05,Zone C,14.5049,-6.5216,2025-05-11 03:00:00,30.5,15.5,1008.4,30.2,NO,1.71,201.9,3.1,OK
MC05,Zone C,14.5049,-6.5216,2025-05-11 04:00:00,31.1,22.5,989.4,21.5,SE,0.07,201.9,1.1,OK
MC05,Zone C,14.5049,-6.5216,2025-05-11 05:00:00,29.6,25.6,1006.4,26.9,S,0.33,201.9,1.2,OK
MC05,Zone C,14.5049,-6.5216,2025-05-11 10:00:00,30.3,18.7,1005.4,31.8,S,0.05,201.9,4.4,OK
MC05,Zone C,14.5049,-6.5216,2025-05-11 17:00:00,31.8,50.3,1008.6,33.4,E,0.46,201.9,3.6,DEFAILLANT
MC05,Zone C,14.5049,-6.5216,2025-05-11 18:00:00,30.1,41.3,992.5,34.9,NE,1.25,201.9,3.4,OK
MC05,Zone C,14.5049,-6.5216,2025-05-11 20:00:00,36.6,45.4,1005.2,8.0,S,1.74,201.9,2.9,OK
MC05,Zone C,14.5049,-6.5216,2025-05-11 23:00:00,31.5,51.1,1004.6,20.2,O,0.36,201.9,3.7,OK
MC05,Zone C,14.5049,-6.5216,2025-05-12 00:00:00,26.3,48.9,997.5,64.0,S,0.23,201.9,1.0,OK
MC05,Zone C,14.5049,-6.5216,2025-05-12 03:00:00,75.7,41.8,1017.3,63.0,E,0.04,201.9,3.6,DEFAILLANT
MC05,Zone C,14.5049,-6.5216,2025-05-12 04:00:00,43.9,50.6,1001.3,46.3,SE,0.35,201.9,2.1,OK
MC05,Zone C,14.5049,-6.5216,2025-05-12 08:00:00,31.4,62.0,1004.3,35.7,E,1.06,201.9,3.0,DEFAILLANT
MC05,Zone C,14.5049,-6.5216,2025-05-12 09:00:00,28.3,62.6,1002.3,58.5,NO,0.17,201.9,3.2,OK
MC05,Zone C,14.5049,-6.5216,2025-05-12 14:00:00,30.1,44.1,1002.5,63.4,NO,1.08,201.9,3.8,EN_MAINTENANCE
MC05,Zone C,14.5049,-6.5216,2025-05-12 20:00:00,26.2,39.7,1007.0,68.3,S,0.79,201.9,3.8,OK
MC05,Zone C,14.5049,-6.5216,2025-05-12 21:00:00,41.5,39.3,1010.1,58.8,SO,1.51,201.9,4.1,EN_MAINTENANCE
MC05,Zone C,14.5049,-6.5216,2025-05-12 22:00:00,22.8,53.9,1012.2,38.9,O,0.45,201.9,3.1,OK
MC05,Zone C,14.5049,-6.5216,2025-05-12 23:00:00,27.8,32.7,983.5,32.7,E,0.89,201.9,1.8,OK
MC05,Zone C,14.5049,-6.5216,2025-05-13 03:00:00,30.9,64.5,999.9,25.4,NE,0.29,201.9,4.3,EN_MAINTENANCE
MC05,Zone C,14.5049,-6.5216,2025-05-13 07:00:00,26.3,54.3,1002.4,16.5,S,0.14,201.9,2.9,OK
MC05,Zone C,14.5049,-6.5216,2025-05-13 08:00:00,41.3,27.5,1007.2,53.9,N,1.7,201.9,3.6,DEFAILLANT
MC05,Zone C,14.5049,-6.5216,2025-05-13 12:00:00,29.9,32.5,1007.8,16.0,N,0.48,201.9,5.0,OK
MC05,Zone C,14.5049,-6.5216,2025-05-13 14:00:00,31.3,47.9,1008.3,33.2,O,1.05,201.9,2.5,OK
MC05,Zone C,14.5049,-6.5216,2025-05-13 20:00:00,35.7,45.8,1009.0,31.4,SO,0.16,201.9,2.6,OK
MC05,Zone C,14.5049,-6.5216,2025-05-13 21:00:00,43.0,37.1,996.8,19.7,NE,0.97,201.9,4.1,OK
MC05,Zone C,14.5049,-6.5216,2025-05-13 22:00:00,34.8,33.6,1001.1,29.5,SE,1.16,201.9,4.5,OK
MC05,Zone C,14.5049,-6.5216,2025-05-13 23:00:00,34.9,55.3,1013.8,45.8,SE,0.15,201.9,3.2,EN_MAINTENANCE
MC05,Zone C,14.5049,-6.5216,2025-05-14 03:00:00,42.0,71.5,989.4,34.2,E,0.88,201.9,2.3,OK
MC05,Zone C,14.5049,-6.5216,2025-05-14 08:00:00,37.1,55.2,1005.0,26.1,SE,1.05,201.9,3.4,OK
MC05,Zone C,14.5049,-6.5216,2025-05-14 11:00:00,37.1,61.4,1006.3,16.6,O,0.96,201.9,2.5,OK
MC05,Zone C,14.5049,-6.5216,2025-05-14 12:00:00,33.7,46.2,1010.6,43.2,SO,1.46,201.9,3.3,EN_MAINTENANCE
MC05,Zone C,14.5049,-6.5216,2025-05-14 17:00:00,31.9,36.2,1003.5,18.2,O,0.8,201.9,3.8,OK
MC05,Zone C,14.5049,-6.5216,2025-05-14 18:00:00,37.1,61.1,1006.0,31.3,NO,0.63,201.9,2.3,OK
MC05,Zone C,14.5049,-6.5216,2025-05-14 19:00:00,28.2,31.1,1015.0,16.1,S,0.84,201.9,3.5,OK
MC05,Zone C,14.5049,-6.5216,2025-05-14 20:00:00,26.1,53.4,1005.5,36.0,O,0.02,201.9,5.0,OK
MC05,Zone C,14.5049,-6.5216,2025-05-14 22:00:00,37.9,44.4,1005.5,33.3,O,0.65,201.9,3.6,OK
MC05,Zone C,14.5049,-6.5216,2025-05-15 05:00:00,33.2,25.9,1001.4,29.8,NE,0.01,201.9,3.7,OK
MC05,Zone C,14.5049,-6.5216,2025-05-15 07:00:00,31.7,55.7,1000.8,52.0,S,0.01,201.9,1.9,OK
MC05,Zone C,14.5049,-6.5216,2025-05-15 10:00:00,18.8,36.8,1018.1,64.5,SE,0.18,201.9,2.8,OK
MC05,Zone C,14.5049,-6.5216,2025-05-15 14:00:00,40.1,58.7,1001.5,44.4,SO,0.78,201.9,2.8,OK
MC05,Zone C,14.5049,-6.5216,2025-05-15 21:00:00,27.8,7.4,1001.1,42.1,SO,0.12,201.9,4.1,EN_MAINTENANCE
MC05,Zone C,14.5049,-6.5216,2025-05-15 22:00:00,27.1,33.6,999.1,58.5,S,1.92,201.9,4.9,OK
MC05,Zone C,14.5049,-6.5216,2025-05-15 23:00:00,35.6,59.4,1012.4,64.5,N,0.53,201.9,4.2,OK
MC05,Zone C,14.5049,-6.5216,2025-05-16 03:00:00,39.4,45.1,998.6,40.0,S,0.22,201.9,2.7,OK
MC05,Zone C,14.5049,-6.5216,2025-05-16 10:00:00,37.1,54.0,1020.5,37.4,NE,0.3,201.9,4.7,OK
MC05,Zone C,14.5049,-6.5216,2025-05-16 12:00:00,28.1,30.9,1010.0,49.5,E,1.3,201.9,3.1,OK
MC05,Zone C,14.5049,-6.5216,2025-05-16 13:00:00,38.9,60.9,1006.3,13.6,S,0.25,201.9,2.9,OK
MC05,Zone C,14.5049,-6.5216,2025-05-16 17:00:00,33.8,55.0,1008.0,11.7,S,0.19,201.9,2.8,OK
MC05,Zone C,14.5049,-6.5216,2025-05-16 18:00:00,36.1,21.5,1002.2,25.3,N,0.47,201.9,3.2,OK
MC05,Zone C,14.5049,-6.5216,2025-05-17 00:00:00,29.3,55.9,1009.8,17.1,SO,0.04,201.9,2.7,OK
MC05,Zone C,14.5049,-6.5216,2025-05-17 02:00:00,30.7,51.6,986.0,21.0,NO,0.1,201.9,2.0,OK
MC05,Zone C,14.5049,-6.5216,2025-05-17 04:00:00,41.3,44.9,998.8,23.6,SE,0.28,201.9,4.5,OK
MC05,Zone C,14.5049,-6.5216,2025-05-17 05:00:00,23.4,43.6,1009.9,32.1,SO,0.11,201.9,2.7,OK
MC05,Zone C,14.5049,-6.5216,2025-05-17 06:00:00,24.4,41.8,1006.4,40.2,S,1.84,201.9,3.8,OK
MC05,Zone C,14.5049,-6.5216,2025-05-17 07:00:00,35.0,38.8,1003.0,35.6,S,0.26,201.9,2.9,OK
MC05,Zone C,14.5049,-6.5216,2025-05-17 08:00:00,30.2,46.3,994.1,25.8,SO,0.34,201.9,4.5,OK
